tstep,year_vector,month_vector,arrowtooth_juv,arrowtooth_adu,atka,fh_sole,gr_turbot_juv,gr_turbot_adu,kamchatka,north_rockfish,octopus,oth_flatfish,oth_rockfish,pcod_juv,pcod_adu,ak_plaice,pac_ocean_perch,pollock_juv,pollock_adu,nr_sole,rougheye_rock,sablefish,sharks,shortraker_rock,skates,yf_sole,herring,halibut_juv,halibut_adu,lg_sculpins,squids,capelin,sandlance
474,2009,6,1.009508225,1.022634509,0.945451169,0.945451169,0.94137151,0.950932807,0.9428599,0.931081114,0.978204359,0.984245123,0.98571627,1.014185533,1.011540564,0.938797784,0.933055021,0.975080862,0.980412108,0.998878836,0.937433929,0.999999437,0.962111858,0.962545119,0.962545119,0.935440925,0.935140917,1.025418471,1.029198163,0.922523774,0.959917629,0.946660245,0.939790124
475,2009,7,0.99414902,1.007075594,0.957373599,0.957373599,0.951655909,0.961321662,0.95357297,0.952701773,0.989175936,0.986209458,0.985826208,1.004475719,1.001856073,0.956326886,0.944821132,0.975218757,0.980550758,0.993628738,0.94925526,0.993199582,0.972916993,0.974683109,0.974683109,0.947237123,0.945766282,1.015556491,1.019299831,0.94412304,0.966441285,0.958597922,0.949474954
476,2009,8,0.981556763,0.994319604,0.967521184,0.967521184,0.960385981,0.970140403,0.962673498,0.971352532,0.998493833,0.987804524,0.985848089,0.997098021,0.994497616,0.971367288,0.954835668,0.976279336,0.981617136,0.989884476,0.959316795,0.987720924,0.982093756,0.985014165,0.985014165,0.957277267,0.954792306,1.007937994,1.011653253,0.962759457,0.971930775,0.968758484,0.957687304
477,2009,9,0.976019129,0.988709966,0.972101976,0.972101976,0.964319997,0.974114377,0.96677639,0.979847498,1.002694068,0.988502836,0.985838097,0.994039999,0.991447569,0.978193153,0.9593564,0.977060475,0.982402545,0.988420517,0.963858743,0.985344828,0.986230436,0.989677779,0.989677779,0.961809559,0.958861609,1.004739649,1.008443118,0.971249163,0.974390496,0.973345134,0.961385443
478,2009,10,0.974521463,0.987192826,0.973354106,0.973354106,0.965394599,0.975199893,0.967897328,0.982177796,1.00384153,0.988691458,0.985833329,0.993233953,0.990643626,0.980062897,0.960592112,0.977307989,0.982651413,0.98804539,0.965100255,0.984706105,0.987360543,0.990952547,0.990952547,0.963048431,0.95997337,1.003891952,1.007592296,0.973578157,0.975060903,0.974598865,0.962395338
479,2009,11,0.983333894,0.996119842,0.966066979,0.966066979,0.959136209,0.968877938,0.961370327,0.968665628,0.99715966,0.987580075,0.98584875,0.998104476,0.995501446,0.969205099,0.953400529,0.976071502,0.981408165,0.990379003,0.957874921,0.988488029,0.980779778,0.983533667,0.983533667,0.955838459,0.953499804,1.008984966,1.012704083,0.960074383,0.971147563,0.967302419,0.956512134
480,2009,12,0.993628125,1.006547925,0.957786375,0.957786375,0.952011439,0.961680804,0.95394347,0.953455954,0.989555326,0.986275681,0.985828337,1.004159563,1.001540741,0.956936523,0.945228496,0.975244489,0.980576631,0.993463218,0.949664536,0.992971072,0.973290633,0.975103349,0.975103349,0.947645529,0.946133749,1.015232485,1.018974631,0.944876567,0.966665695,0.959011226,0.949809557
481,2010,1,1.003359168,1.016405499,0.950168219,0.950168219,0.945444068,0.955046729,0.947101197,0.939597705,0.982548342,0.985034424,0.985771204,1.010211016,1.007576412,0.945714745,0.937710224,0.974997959,0.980328753,0.996694323,0.94211098,0.997263533,0.966389907,0.967347455,0.967347455,0.940108032,0.939347492,1.021401243,1.025166127,0.931031328,0.962508455,0.951383328,0.943626611
482,2010,2,1.017642842,1.030874898,0.939318445,0.939318445,0.936069589,0.945577036,0.937340314,0.920081599,0.972550459,0.983194296,0.985621349,1.019609724,1.016950609,0.92984086,0.927002705,0.975446898,0.980780146,1.001924024,0.93135321,1.003643007,0.95654384,0.956301514,0.956301514,0.929373133,0.92966652,1.030862758,1.034662517,0.911537103,0.956529696,0.940519678,0.934792845
483,2010,3,1.030924036,1.044328782,0.929549578,0.929549578,0.927607272,0.937028769,0.928535352,0.902730054,0.963529622,0.981460522,0.985412388,1.028841228,1.026158038,0.915657325,0.917361921,0.976605689,0.981945273,1.007240426,0.921667181,1.009641969,0.947660188,0.946356024,0.946356024,0.919707697,0.920933641,1.040040474,1.043874062,0.894208517,0.951086297,0.930738318,0.926810366
484,2010,4,1.032326144,1.045749122,0.928534876,0.928534876,0.926727083,0.93613964,0.927619862,0.900939637,0.962591572,0.981276079,0.98538645,1.029841296,1.027155497,0.914189992,0.916360523,0.976765111,0.982105567,1.007824717,0.920661083,1.010278427,0.946736415,0.945322976,0.945322976,0.918703738,0.920025647,1.041028737,1.044865968,0.892420657,0.950517533,0.929722319,0.92597963
485,2010,5,1.022861065,1.036160972,0.935445439,0.935445439,0.932717076,0.942190472,0.933851351,0.913177451,0.968976195,0.98251589,0.985547197,1.023183353,1.020514918,0.924205237,0.92318048,0.975823562,0.98115887,1.003964243,0.927513046,1.005993201,0.953023908,0.952358484,0.952358484,0.925541134,0.92620612,1.034427889,1.03824079,0.904641694,0.954378529,0.93664172,0.931631376
486,2010,6,1.005489316,1.018563344,0.948525948,0.948525948,0.944026717,0.953614982,0.945624969,0.93662704,0.981036425,0.984761459,0.985753819,1.011575152,1.008936991,0.943303834,0.936089485,0.975006812,0.980337654,0.997439119,0.940482635,0.998209384,0.964900933,0.965675491,0.965675491,0.938483149,0.93788335,1.022782893,1.02655287,0.928063725,0.96160791,0.949738956,0.942291621
487,2010,7,0.993107816,1.006020851,0.958199268,0.958199268,0.952367034,0.962040011,0.954314048,0.954210726,0.989934791,0.986341807,0.985830358,1.00384467,1.00122667,0.957546514,0.945635975,0.975271673,0.980603964,0.993298758,0.950073927,0.992742971,0.973664346,0.975523707,0.975523707,0.94805405,0.946501293,1.014909572,1.018650527,0.94563069,0.966890073,0.959424646,0.950144206
488,2010,8,0.98079737,0.993550337,0.968144898,0.968144898,0.960921881,0.970681746,0.963232332,0.972506412,0.99906595,0.987900379,0.985847429,0.996671599,0.994072306,0.972295357,0.955451205,0.97637435,0.981712669,0.989676745,0.959935221,0.987393789,0.982657213,0.985649156,0.985649156,0.957894378,0.955346565,1.007493594,1.011207215,0.963912576,0.972266348,0.969382996,0.958191165
489,2010,9,0.971295134,0.983924547,0.976071336,0.976071336,0.967725499,0.977554468,0.97032904,0.987246991,1.00633068,0.989097524,0.985820065,0.991529123,0.988943242,0.984126223,0.963273716,0.977896362,0.983243003,0.987268739,0.967794444,0.983336124,0.989812053,0.993718906,0.993718906,0.965736892,0.962385174,1.002091974,1.005785684,0.978644727,0.976512916,0.97731957,0.964585482
490,2010,10,0.967849235,0.980433842,0.97900431,0.97900431,0.97023982,0.980094326,0.972952568,0.992737557,1.009016019,0.989530919,0.985801382,0.989757453,0.987176192,0.988521115,0.966168235,0.978611516,0.983962066,0.986488451,0.970702547,0.981882368,0.992456804,0.996704909,0.996704909,0.968638813,0.964987224,1.000210421,1.003897195,0.984132773,0.978075909,0.980256295,0.966947357
491,2010,11,0.968830742,0.981428111,0.978165593,0.978165593,0.969520995,0.9793682,0.972202473,0.99116546,1.008248268,0.989407498,0.985807179,0.990256792,0.987674229,0.987263398,0.965340515,0.978398424,0.983747809,0.986705392,0.969870942,0.982295418,0.991700656,0.995851027,0.995851027,0.967808976,0.96424327,1.000741934,1.004430668,0.982561363,0.977629407,0.979416506,0.96627218
492,2010,12,0.978275768,0.990995948,0.970226073,0.970226073,0.962709471,0.972487493,0.965096584,0.976362956,1.000974457,0.988218448,0.985843619,0.99527162,0.992675978,0.975395123,0.957505092,0.976717146,0.982057339,0.989002712,0.961998747,0.98631043,0.98453684,0.987767959,0.987767959,0.959953518,0.957195555,1.006031041,1.009739271,0.967766681,0.973384557,0.971466832,0.959871673
493,2011,1,1.003624931,1.016674717,0.949962843,0.949962843,0.945266851,0.954867712,0.946916609,0.939225879,0.982359294,0.985000394,0.98576913,1.010380459,1.007745414,0.945413086,0.937507541,0.974997885,0.980328678,0.996786538,0.941907345,0.997381425,0.966203728,0.967138366,0.967138366,0.93990483,0.939164415,1.02157303,1.025338548,0.93065988,0.962395922,0.951177689,0.943459703
494,2011,2,1.020657679,1.033928936,0.937075166,0.937075166,0.934128181,0.94361591,0.935319778,0.916078665,0.97048056,0.982802774,0.985579767,1.02166571,1.019001233,0.92657468,0.924788839,0.975651594,0.980985961,1.003094814,0.929128954,1.004999689,0.954505402,0.954017677,0.954017677,0.927153606,0.927662525,1.03291585,1.036723177,0.907539173,0.955284824,0.938273531,0.932962219
495,2011,3,1.030644034,1.04404514,0.929752581,0.929752581,0.927783337,0.937206623,0.928718486,0.903088518,0.963717266,0.981497322,0.985417479,1.028642077,1.025959406,0.915951017,0.917562263,0.976574659,0.981914073,1.007124246,0.921868463,1.009514935,0.947844977,0.946562698,0.946562698,0.919908551,0.921115276,1.039843541,1.043676404,0.894566472,0.951200009,0.930941581,0.926976529
496,2011,4,1.033169088,1.046603027,0.927926305,0.927926305,0.926199078,0.935606272,0.927070712,0.899866901,0.962028879,0.981165058,0.985370502,1.03044478,1.027757408,0.91331049,0.915759932,0.976864163,0.98220516,1.008177999,0.920057673,1.010661325,0.946182287,0.944703402,0.944703402,0.918101611,0.919480992,1.04162457,1.045463997,0.89134947,0.950176109,0.92911297,0.925481249
497,2011,5,1.024519545,1.037841016,0.934224092,0.934224092,0.931659189,0.94112184,0.932750598,0.911007024,0.967848464,0.982299531,0.985521471,1.024333888,1.021662453,0.922431417,0.921975146,0.975965125,0.981301206,1.004626142,0.926302056,1.006742074,0.951913326,0.951115055,0.951115055,0.924332718,0.925114378,1.035572277,1.039389396,0.902474122,0.953698278,0.93541881,0.930633515
498,2011,6,0.997549101,1.010519885,0.95469334,0.95469334,0.949346498,0.958988795,0.951166564,0.947813892,0.986711713,0.985776608,0.985809724,1.006561406,1.003936321,0.952372836,0.942176015,0.975086524,0.980417802,0.99473029,0.946597729,0.99469478,0.970490128,0.971954391,0.971954391,0.944585242,0.943379577,1.017689022,1.021440223,0.939239547,0.964981798,0.955914235,0.947301162
499,2011,7,0.98003932,0.992782431,0.968768906,0.968768906,0.961457953,0.971223264,0.963791368,0.973661711,0.999638266,0.987996032,0.985846546,0.996248139,0.99364995,0.973224283,0.956067031,0.976472958,0.981811816,0.989471555,0.960553936,0.987067632,0.983220868,0.986284446,0.986284446,0.958511778,0.955901025,1.007051788,1.01076378,0.965067127,0.972601869,0.970007801,0.95869516
500,2011,8,0.968830742,0.981428111,0.978165593,0.978165593,0.969520995,0.9793682,0.972202473,0.99116546,1.008248268,0.989407498,0.985807179,0.990256792,0.987674229,0.987263398,0.965340515,0.978398424,0.983747809,0.986705392,0.969870942,0.982295418,0.991700656,0.995851027,0.995851027,0.967808976,0.96424327,1.000741934,1.004430668,0.982561363,0.977629407,0.979416506,0.96627218
501,2011,9,0.963220395,0.975744815,0.982996338,0.982996338,0.973659295,0.983548532,0.976521332,1.000242368,1.012668605,0.990112831,0.985768935,0.987461217,0.984885945,0.994517868,0.970107922,0.97972164,0.98507826,0.985524509,0.974660723,0.979945975,0.996054206,1.000769113,1.000769113,0.972588574,0.968526771,0.99775296,1.001430677,0.991634691,0.980196194,0.984253429,0.970158493
502,2011,10,0.962978301,0.975499573,0.983206824,0.983206824,0.973839505,0.983730572,0.976709434,1.000639088,1.012861117,0.990143263,0.985767006,0.98734385,0.984768884,0.994834534,0.970315648,0.979784625,0.98514159,0.985476854,0.974869424,0.979845243,0.99624381,1.000983405,1.000983405,0.972796831,0.968713333,0.997626727,1.001303978,0.992031276,0.980307765,0.984464183,0.970327691
503,2011,11,0.972781038,0.985429772,0.974816494,0.974816494,0.966649251,0.976467288,0.969206193,0.984903904,1.005181328,0.988910549,0.985826682,0.992308866,0.989720951,0.982248752,0.962035327,0.97761587,0.982960977,0.987621015,0.966550242,0.983966043,0.988680079,0.992441376,0.992441376,0.964495336,0.961271519,1.002916461,1.00661321,0.976302817,0.975842843,0.976063123,0.963574294
504,2011,12,0.989740128,1.002609374,0.960885931,0.960885931,0.954680004,0.964376472,0.956724714,0.959131242,0.99240319,0.986769265,0.985840898,1.001828805,0.999216063,0.96152018,0.948287412,0.975484146,0.980817598,0.992255793,0.952737808,0.991270336,0.976095343,0.978258945,0.978258945,0.950712267,0.948892224,1.012837437,1.016570755,0.950547133,0.968347762,0.962114746,0.952320611
505,2012,1,1.024242778,1.037560651,0.934427594,0.934427594,0.931835477,0.941299919,0.932934024,0.911368436,0.968036387,0.982335662,0.985525836,1.024141402,1.021470468,0.92272686,0.92217598,0.975940787,0.981276736,1.004515243,0.926503832,1.00661704,0.952098392,0.951322236,0.951322236,0.924534065,0.925296302,1.035380932,1.039197345,0.902835056,0.953811685,0.935622573,0.930799809
506,2012,2,1.041382244,1.054922976,0.922052875,0.922052875,0.921098975,0.930454369,0.921767562,0.889554985,0.956594538,0.980077914,0.985201235,1.036410675,1.033707744,0.904842899,0.90996351,0.977950518,0.983297454,1.011696424,0.914234048,1.014401602,0.940830705,0.938723779,0.938723779,0.912290367,0.914221258,1.047494321,1.051355384,0.881053094,0.946869062,0.923232028,0.920665683
507,2012,3,1.046538747,1.060146527,0.918415567,0.918415567,0.917936712,0.927259987,0.918480494,0.88320642,0.953225784,0.979390196,0.985082168,1.040233058,1.037520158,0.899617848,0.906373892,0.978739188,0.984090436,1.01397291,0.910627584,1.016757904,0.937513291,0.935020708,0.935020708,0.90869157,0.910961101,1.051236588,1.055111445,0.874714683,0.94481015,0.919590069,0.917678372
508,2012,4,1.045101896,1.058690992,0.919425315,0.919425315,0.918814881,0.928147076,0.919393238,0.884965971,0.954161239,0.979582238,0.985116334,1.03916218,1.036452073,0.901066927,0.907370401,0.978511518,0.983861522,1.013333536,0.911628769,1.016100753,0.938434486,0.936048713,0.936048713,0.909690627,0.911866372,1.05018955,1.054060547,0.876471375,0.945382566,0.920601108,0.91850807
509,2012,5,1.03485875,1.048314659,0.926709721,0.926709721,0.925143305,0.934539776,0.925972729,0.897724821,0.960903794,0.980942212,0.985337734,1.031659476,1.028968936,0.911553497,0.914559299,0.977069858,0.98241198,1.008890626,0.918851406,1.011429407,0.94507433,0.943464823,0.943464823,0.916897908,0.918391998,1.042822678,1.046666521,0.889210521,0.949492883,0.92789483,0.924484618
510,2012,6,1.019833747,1.033094291,0.937686691,0.937686691,0.934657523,0.944150628,0.935870664,0.917168788,0.971044916,0.982909889,0.985591474,1.021101444,1.018438439,0.927464511,0.925392346,0.975592098,0.98092614,1.002772663,0.929735293,1.004628601,0.955061179,0.954640258,0.954640258,0.927758656,0.928208901,1.032352925,1.036158177,0.908627916,0.95562448,0.938885838,0.933461397
511,2012,7,1.004689427,1.017753054,0.949141602,0.949141602,0.94455812,0.954151783,0.946178428,0.937739985,0.98160327,0.984864016,0.985760552,1.011061303,1.008424482,0.944207295,0.936697068,0.975000967,0.980331777,0.997157928,0.941093069,0.997853963,0.965459176,0.966302277,0.966302277,0.939092285,0.938432277,1.022262807,1.026030867,0.929175512,0.961945689,0.950355398,0.94279217
512,2012,8,0.994670501,1.007603855,0.956960938,0.956960938,0.951300442,0.960962585,0.953202546,0.951948181,0.988796622,0.986143137,0.98582397,1.004793137,1.002172664,0.955717603,0.944413881,0.975194472,0.98052634,0.993795317,0.948846098,0.9934285,0.972543429,0.974262987,0.974262987,0.946828831,0.945398891,1.015881588,1.019626127,0.943370107,0.966216841,0.958184733,0.949140399
513,2012,9,0.986397341,0.999223123,0.963577666,0.963577666,0.956995845,0.966715835,0.959138795,0.964077191,0.994874943,0.987192701,0.985846994,0.999866965,0.997259339,0.96550915,0.950943855,0.975759731,0.981094689,0.991258464,0.955406717,0.989815287,0.978529655,0.980999347,0.980999347,0.953375502,0.951286541,1.010812211,1.014538064,0.955489256,0.969804192,0.964809922,0.954499157
514,2012,10,0.985373819,0.998186292,0.964406936,0.964406936,0.95770901,0.967436243,0.959882297,0.965604204,0.995636178,0.987322194,0.985847988,0.999274278,0.996668197,0.966739647,0.951762252,0.975857467,0.98119296,0.99096089,0.956228955,0.989371163,0.979279364,0.98184361,0.98184361,0.954195992,0.952023956,1.010198601,1.013922192,0.957015142,0.970252088,0.965640253,0.95516993
515,2012,11,0.996238455,1.009192197,0.955723641,0.955723641,0.950234421,0.959885737,0.95209173,0.949690925,0.987659124,0.985943584,0.985816609,1.005752943,1.003129967,0.953891871,0.943192807,0.975130242,0.980461759,0.994301372,0.947619293,0.994117686,0.971423175,0.97300332,0.97300332,0.945604634,0.944297169,1.016863402,1.02061156,0.941114865,0.96554331,0.956945854,0.948137009
516,2012,12,1.006557856,1.019645778,0.947705441,0.947705441,0.94331837,0.952899441,0.944887257,0.93514507,0.980280858,0.98462435,0.985744441,1.01226456,1.009624602,0.942100392,0.935279736,0.975019283,0.980350194,0.997817556,0.939669085,0.998684627,0.964156833,0.964840149,0.964840149,0.937671329,0.937151678,1.023479999,1.027252545,0.926583319,0.961157397,0.9489174,0.941624355
517,2013,1,1.007896774,1.021002105,0.946680388,0.946680388,0.942433237,0.952005317,0.943965488,0.933295741,0.979336759,0.984452372,0.985732071,1.013133176,1.010490952,0.940597965,0.934268124,0.97504234,0.980373376,0.998296228,0.938652725,0.999280839,0.963227065,0.963796563,0.963796563,0.93665713,0.936237455,1.024357237,1.028133017,0.924735975,0.960594023,0.947891036,0.940790479
518,2013,2,1.014102049,1.027288066,0.94197327,0.94197327,0.938365756,0.947896525,0.939730468,0.924833117,0.97499887,0.98365267,0.98566577,1.017226179,1.014573281,0.933713277,0.929622722,0.975253266,0.980585456,1.000577635,0.933985522,1.002053878,0.958955051,0.959004339,0.959004339,0.931999849,0.932037106,1.028475505,1.032266464,0.916282911,0.957999054,0.943177898,0.936957453
519,2013,3,1.023137125,1.036440621,0.935241825,0.935241825,0.932540736,0.942012341,0.933667859,0.912815387,0.968788207,0.982479901,0.985542987,1.023374377,1.020705445,0.923909407,0.922979536,0.975846411,0.981181843,1.004073976,0.927311159,1.006117792,0.952838779,0.952151189,0.952151189,0.925339676,0.92602413,1.034618006,1.038431607,0.904280104,0.954265185,0.936437845,0.93146505
520,2013,4,1.025628021,1.038963905,0.933410305,0.933410305,0.930954135,0.940409625,0.932017027,0.909562667,0.967096897,0.982154719,0.985503696,1.025106749,1.022433298,0.921250414,0.92117203,0.976065433,0.981402063,1.005072057,0.92549517,1.007243088,0.95117319,0.950286555,0.950286555,0.923527548,0.924386813,1.036340109,1.040160058,0.901031695,0.953244521,0.934603983,0.929968399
521,2013,5,1.019559387,1.032816363,0.937890579,0.937890579,0.934833993,0.94432889,0.936054321,0.917532426,0.971233061,0.982945538,0.985595315,1.020913945,1.018251429,0.927761279,0.92559356,0.975572875,0.980906812,1.002665752,0.929937452,1.004505085,0.955246464,0.954847832,0.954847832,0.927960385,0.928391055,1.032165781,1.035970343,0.908991096,0.955737675,0.939089986,0.933627803
522,2013,6,1.002297567,1.015330093,0.950989992,0.950989992,0.946153079,0.955762941,0.94783972,0.941086421,0.983304699,0.985170285,0.985779215,1.009536316,1.006903473,0.946922227,0.938521222,0.975001655,0.980332469,0.996328002,0.942925784,0.996792942,0.967134789,0.968184085,0.968184085,0.940921104,0.940079969,1.020716731,1.024479092,0.932518545,0.962958492,0.952206151,0.94429434
523,2013,7,0.985629477,0.998445274,0.964199571,0.964199571,0.957530692,0.967256114,0.95969639,0.965222221,0.995445838,0.987289856,0.985847778,0.999421964,0.996815498,0.966431884,0.951557606,0.975832456,0.981167812,0.991034871,0.956023349,0.989482035,0.979091906,0.981632497,0.981632497,0.953990823,0.951839571,1.01035158,1.014075735,0.956633438,0.970140124,0.965432624,0.955002216
524,2013,8,0.976019129,0.988709966,0.972101976,0.972101976,0.964319997,0.974114377,0.96677639,0.979847498,1.002694068,0.988502836,0.985838097,0.994039999,0.991447569,0.978193153,0.9593564,0.977060475,0.982402545,0.988420517,0.963858743,0.985344828,0.986230436,0.989677779,0.989677779,0.961809559,0.958861609,1.004739649,1.008443118,0.971249163,0.974390496,0.973345134,0.961385443
525,2013,9,0.967604239,0.980185661,0.979214081,0.979214081,0.970419582,0.980275914,0.973140157,0.993131004,1.009208022,0.989561724,0.985799876,0.989633479,0.987052541,0.9888358,0.966375256,0.978665895,0.984016743,0.986434971,0.970910539,0.981779397,0.992645905,0.996918472,0.996918472,0.968846362,0.965173277,1.000078306,1.003764594,0.984526053,0.978187527,0.980466334,0.967116196
526,2013,10,0.964190302,0.976727333,0.98215478,0.98215478,0.972938697,0.982820615,0.9757692,0.99865723,1.011898833,0.98999091,0.985776432,0.98793419,0.985357684,0.993252261,0.969277398,0.979474304,0.984829572,0.985718231,0.973826301,0.980350094,0.99529606,0.999912339,0.999912339,0.971755926,0.967780797,0.99826102,1.001940609,0.990050111,0.97974989,0.983410794,0.969481895
527,2013,11,0.963947596,0.976481471,0.982365112,0.982365112,0.97311881,0.983002557,0.975957192,0.999053253,1.012091235,0.990021419,0.98577459,0.987815422,0.985239226,0.993568505,0.969484972,0.979535449,0.984891051,0.985669336,0.97403485,0.980248886,0.995485556,1.000126474,1.000126474,0.971964031,0.96796725,0.998133537,1.001812656,0.990445992,0.979861469,0.983621395,0.969651015
528,2013,12,0.975269619,0.987950711,0.972727887,0.972727887,0.964857205,0.974657041,0.967336751,0.981011916,1.003267692,0.988597243,0.985835821,0.993635467,0.991044093,0.979127583,0.959974104,0.977182354,0.982525091,0.988231647,0.964479346,0.985024963,0.986795384,0.990315006,0.990315006,0.962428843,0.959417382,1.004314471,1.008016373,0.972412922,0.97472572,0.973971845,0.961890317
529,2014,1,0.982317497,0.99509023,0.966897761,0.966897761,0.959850252,0.969599233,0.962114864,0.970200064,0.997921914,0.987708467,0.985848523,0.997527395,0.99492587,0.97044007,0.954220419,0.976187897,0.981525196,0.990094736,0.958698659,0.988049036,0.981530494,0.98437947,0.98437947,0.956660445,0.954238245,1.008384979,1.012101885,0.961607764,0.971595149,0.968134264,0.957183573
530,2014,2,0.991032452,1.003918502,0.959852007,0.959852007,0.953790068,0.963477497,0.955797138,0.957235749,0.991453417,0.986605338,0.985837375,1.002597775,0.999983027,0.95999005,0.947267045,0.975395041,0.980728006,0.992651573,0.951712652,0.991834668,0.975159959,0.977206328,0.977206328,0.94968929,0.947972242,1.013628896,1.017365131,0.948653178,0.967787267,0.9610795,0.951483286
531,2014,3,1.003359168,1.016405499,0.950168219,0.950168219,0.945444068,0.955046729,0.947101197,0.939597705,0.982548342,0.985034424,0.985771204,1.010211016,1.007576412,0.945714745,0.937710224,0.974997959,0.980328753,0.996694323,0.94211098,0.997263533,0.966389907,0.967347455,0.967347455,0.940108032,0.939347492,1.021401243,1.025166127,0.931031328,0.962508455,0.951383328,0.943626611
532,2014,4,0.999126688,1.012117985,0.953457901,0.953457901,0.948281492,0.957912973,0.950056971,0.945566233,0.985575411,0.985575411,0.985800555,1.007541865,1.004914223,0.950552866,0.940956774,0.975045707,0.980376762,0.995253578,0.945372767,0.995390598,0.969371058,0.970696615,0.970696615,0.943362884,0.942279068,1.018688646,1.022443531,0.936993995,0.964307693,0.954677217,0.946298507
533,2014,5,0.982317497,0.99509023,0.966897761,0.966897761,0.959850252,0.969599233,0.962114864,0.970200064,0.997921914,0.987708467,0.985848523,0.997527395,0.99492587,0.97044007,0.954220419,0.976187897,0.981525196,0.990094736,0.958698659,0.988049036,0.981530494,0.98437947,0.98437947,0.956660445,0.954238245,1.008384979,1.012101885,0.961607764,0.971595149,0.968134264,0.957183573
534,2014,6,0.967359395,0.979937633,0.979423889,0.979423889,0.970599368,0.980457526,0.973327772,0.993524622,1.00940005,0.989592508,0.985798347,0.989509849,0.986929234,0.989150588,0.966582312,0.978720719,0.984071867,0.986381794,0.971118568,0.981676541,0.992835031,0.997132073,0.997132073,0.969053949,0.965359357,0.999946498,1.0036323,0.984919505,0.978299142,0.98067641,0.967285054
535,2014,7,0.955549774,0.967974456,0.98975142,0.98975142,0.979438449,0.989386384,0.982554781,1.013025531,1.018843092,0.991077398,0.985696604,0.983881311,0.981315375,1.004704502,0.976774436,0.981971535,0.987340456,0.984155906,0.981358524,0.976782571,1.002135473,1.007646329,1.007646329,0.979272134,0.974510826,0.99387082,0.997534227,1.004414406,0.983765802,0.991017149,0.975582916
536,2014,8,0.947342226,0.959660188,0.997188458,0.997188458,0.985790887,0.995803342,0.989189579,1.027222932,1.025632021,0.992111721,0.985593593,0.980390761,0.977833928,1.015976784,0.984113964,0.985013615,0.99039917,0.98304052,0.988732497,0.973468657,1.008822001,1.01521783,1.01521783,0.98663043,0.981091306,0.990007199,0.993656365,1.018610206,0.987670036,0.998463698,0.981541697
537,2014,9,0.94091509,0.953149481,1.003177517,1.003177517,0.990898915,1.000963251,0.994526775,1.038752036,1.031092484,0.992925002,0.985494497,0.977928737,0.975378325,1.025098196,0.990024498,0.987916392,0.993317817,0.98244888,0.994670769,0.9709321,1.014200173,1.021315172,1.021315172,0.992556078,0.986384808,0.987216198,0.990855076,1.030139779,0.990795144,1.004460415,0.9863304
538,2014,10,0.944113115,0.956389089,1.000178437,1.000178437,0.98834186,0.998380225,0.991854765,1.032967921,1.028358841,0.992519857,0.985545824,0.979122386,0.976568861,1.020525658,0.98706474,0.986410928,0.991804122,0.982710467,0.991697121,0.972187369,1.01150772,1.018261868,1.018261868,0.989588752,0.983734673,0.988577639,0.992221535,1.024355227,0.989232295,1.0014575,0.983933504
539,2014,11,0.946879029,0.959190967,0.997615052,0.997615052,0.986154949,0.996171101,0.989569912,1.028041286,1.026021159,0.992170215,0.985586992,0.980205033,0.977648684,1.016625196,0.984534965,0.985206741,0.990593351,0.982989233,0.989155473,0.973284041,1.009205273,1.015652136,1.015652136,0.987052508,0.981468525,0.989798855,0.993447253,1.01942854,0.987893186,0.998890837,0.981883081
540,2014,12,0.944802457,0.957087395,0.999536971,0.999536971,0.98779472,0.997827527,0.991283088,1.031733592,1.027773958,0.992432655,0.985556364,0.979387929,0.976833712,1.019548927,0.986431685,0.986102518,0.991494026,0.982775479,0.991061095,0.972459757,1.010931651,1.017608804,1.017608804,0.988954078,0.983167676,0.988878283,0.992523287,1.023120857,0.988897482,1.000815214,0.983420554
541,2015,1,0.956262171,0.968696115,0.989116379,0.989116379,0.978895531,0.988837951,0.981987868,1.011819267,1.018262962,0.990987763,0.985704296,0.984201363,0.981634593,1.003744757,0.976147721,0.981739637,0.987107291,0.984270316,0.980728868,0.977073812,1.001564098,1.006999806,1.006999806,0.978643817,0.973948554,0.994220811,0.997885507,1.003208387,0.983431185,0.990381296,0.975073461
542,2015,2,0.985885284,0.998704407,0.963992238,0.963992238,0.957352391,0.967076003,0.959510504,0.964840391,0.995255519,0.987257494,0.985847542,0.999569974,0.996963123,0.966124214,0.951352992,0.97580783,0.981143052,0.991109127,0.955817774,0.989593013,0.978904468,0.981421415,0.981421415,0.953785685,0.951655207,1.010504842,1.014229562,0.956251889,0.970028153,0.965225025,0.954834517
543,2015,3,0.99728668,1.010254052,0.954899344,0.954899344,0.949524052,0.959168153,0.95135156,0.948189008,0.986901159,0.985810053,0.985811155,1.006399088,1.003774426,0.952676469,0.942379318,0.975094559,0.980425881,0.994643985,0.946801986,0.994579161,0.970676701,0.97216412,0.97216412,0.944789065,0.943563058,1.017523359,1.021273949,0.939614318,0.965094118,0.956120503,0.947468309
544,2015,4,1.00256275,1.015598725,0.950784508,0.950784508,0.945975805,0.955583867,0.947655063,0.940714029,0.983115585,0.985136359,0.985777255,1.009704529,1.007071247,0.946620229,0.938318433,0.97500022,0.980331026,0.996419201,0.942722043,0.996910443,0.966948544,0.967974887,0.967974887,0.940717796,0.939896824,1.020887463,1.024650454,0.932146526,0.962845997,0.952000405,0.944127393
